window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9607427136230269,0.7224229580414794,0.7956830631467775,0.01788548322415126,0.003656706798134921,0.9092122830440588,0.14673415540358622,0.039498295297705724,0.1456741149584865,0.000403140966515904
W3,37049,0.9634992291574884,0.7408587799410463,0.8028667635645399,0.017084319808091542,0.0033276151399317757,0.9135388739946381,0.14359361926097872,0.0392706774343015,0.14617155921924962,0.00016831382960200484
