candidate_id,parameters_json,w0_tune_roc_auc,fit_seconds,status,error
1,"{""class_weight"": null, ""feature_fraction"": 0.7, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_samples"": 20, ""n_estimators"": 400, ""num_leaves"": 15}",0.9588731938208315,0.34807162499055266,PASS,
2,"{""class_weight"": ""balanced"", ""feature_fraction"": 0.9, ""learning_rate"": 0.06, ""max_depth"": 8, ""min_child_samples"": 50, ""n_estimators"": 700, ""num_leaves"": 31}",0.9468273439977767,0.9883619999745861,PASS,
