window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.962386387625801,0.7140369615428946,0.8076770598556651,0.018001208815130215,0.0028470674844685937,0.8985313751668892,0.12371439340907867,0.040166871985633665,0.1486034844049376,0.00016752942223814433
W3,37049,0.9643077052357348,0.7367477568569583,0.8070911290643027,0.016983149068024346,0.0025043270141581688,0.8967828418230563,0.12283732354449513,0.03996984224977782,0.14974929695335149,0.00014175262499186353
