window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9622683609567928,0.7266219309729163,0.7964227244076154,0.017900790245550535,0.0037401230962950728,0.8611481975967957,0.09897151472726294,0.03955348250275979,0.14584204605174586,0.0003812936875191083
W3,37049,0.9643121255068985,0.7432270394331066,0.8026147044344688,0.01709924582879773,0.0034536229416141377,0.8652815013404825,0.09835623093740722,0.03922077006231568,0.14616109045403763,0.00035869168958276796
