candidate_id,parameters_json,w0_tune_roc_auc,fit_seconds,status,error
1,"{""C"": 0.03, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.9862580645389402,0.07476783404126763,PASS,
2,"{""C"": 0.3, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.9857103812674644,0.047706957964692265,PASS,
