window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9823708947058278,0.8752352233970901,0.8909139916327294,0.010441009245096958,0.00215049185048733,0.9279038718291055,0.07385170427009854,0.03869136023519791,0.16778105121993583,7.379756381839976e-05
W3,37049,0.9830253010666482,0.8832229443874438,0.8955942695491534,0.010070003304351908,0.002536671440775513,0.9302949061662198,0.07212070501228103,0.038293231771420806,0.1678803855037129,1.532062887793069e-05
