window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9836966814241831,0.8660120606742826,0.8858771632666546,0.010927803242752618,0.0031572775509698314,0.9279038718291055,0.07818641968660815,0.0377842902052437,0.16380159578850723,9.812467334481754e-05
W3,37049,0.9846807538792262,0.8813320540284021,0.892210471861779,0.010311415189415064,0.0032848401603892325,0.9309651474530831,0.07498178088477422,0.03751495933442632,0.16489876717401947,5.263075977123306e-05
