window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9840810734216527,0.8785990063613065,0.8874254439278556,0.010940177636088956,0.0035189626098574203,0.9532710280373832,0.10163696085294276,0.03754144001765277,0.16357524144252433,2.8976810150897067e-05
W3,37049,0.9850740072146364,0.8886072812687476,0.8932652484652328,0.010300079363910544,0.003618103022293458,0.9470509383378016,0.09878809144646279,0.03699419098114033,0.16394037855663282,2.1663655339531284e-05
