candidate_id,parameters_json,w0_tune_roc_auc,fit_seconds,status,error
1,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""scale_pos_weight"": 1.0, ""subsample"": 0.75}",0.9874892027902501,0.3193423749762587,PASS,
2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.06, ""max_depth"": 4, ""min_child_weight"": 15, ""n_estimators"": 700, ""scale_pos_weight"": 24.72511144130758, ""subsample"": 0.9}",0.9854335342683902,0.5621767500415444,PASS,
