window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9603656350838636,0.6798446893506689,0.7894364520591478,0.01990252576134184,0.0038528373214563667,0.9198931909212283,0.16229605298583813,0.037714629089159714,0.1369302171085215,0.0006808377251827163
W3,37049,0.9606358736314408,0.6934102171596206,0.796008745841081,0.01936495004112819,0.003970146911422895,0.9215817694369973,0.1576290858052849,0.03766226040948513,0.13824646836304996,0.0003731906368507718
