window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9812598483535223,0.8171316448857432,0.86994783303635,0.01383751885123406,0.00417423965058309,0.8891855807743658,0.07242474826342146,0.037641476466048374,0.15803199037483986,0.00017288342760753185
W3,37049,0.9811176100511801,0.8269618970473125,0.8682760135691203,0.013207207954890512,0.0038299974395851325,0.8894101876675603,0.06990741990337121,0.037809634083613514,0.15958366734216584,0.0005042276377392893
