window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9615834054877943,0.7122403854986081,0.8008593809813975,0.018108990087255732,0.0028195908152189655,0.87716955941255,0.108610198696893,0.0402342168375075,0.147773157099065,0.0003672295046032303
W3,37049,0.9648040573904635,0.733483099098809,0.8033143890627298,0.01722809803051572,0.002690611807417965,0.8780160857908847,0.10737131906394234,0.039803494266187296,0.14789319543023624,0.00032252774118145586
