candidate_id,parameters_json,w0_tune_roc_auc,fit_seconds,status,error
1,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 600, ""scale_pos_weight"": 1.0, ""subsample"": 0.7}",0.9460933281994657,0.34676162496907637,PASS,
2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 10, ""n_estimators"": 900, ""scale_pos_weight"": 24.72511144130758, ""subsample"": 0.85}",0.9354009525941059,0.5718048340058886,PASS,
