window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9621581253214738,0.7189749900237303,0.8047527627829512,0.018003974056154212,0.002554271416688136,0.9038718291054739,0.1315761132949222,0.04031420134620848,0.14651450738613717,0.00021954891594858553
W3,37049,0.9650076726105522,0.7381237092276328,0.8043347271356243,0.01701553396187573,0.002231308453554694,0.9014745308310992,0.12953116143485655,0.0399139156579862,0.1469037072050869,0.00013084969486010174
