window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9829738008512904,0.8356941298509968,0.8738598309135931,0.012977485447122817,0.003927094590164012,0.9232309746328438,0.08580582628829896,0.03792253799255366,0.1612990173986905,0.00023834877894422272
W3,37049,0.9836345444964287,0.84305576117863,0.8721481711085648,0.012373174549690169,0.003389374006238541,0.9195710455764075,0.08294420902048638,0.038086730847542126,0.16301273287145165,9.615414831386671e-05
