candidate_id,parameters_json,w0_tune_roc_auc,fit_seconds,status,error
1,"{""class_weight"": null, ""max_depth"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 500}",0.9771677243777749,3.130277207994368,PASS,
2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 700}",0.984319781973265,5.670147666009143,PASS,
