window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9632416314933959,0.742938308568103,0.8001784521283681,0.01716891388863085,0.004484251223280879,0.8598130841121495,0.09342523288998977,0.03897060330489572,0.1491867776260617,0.0001379533199360436
W3,37049,0.9643006365718269,0.7606583056339409,0.8099897336610378,0.016206908097764816,0.004697591090265314,0.8666219839142091,0.09150044535614997,0.03843860728556879,0.1490145801584526,0.00018488410661626696
