candidate_id,parameters_json,w0_tune_roc_auc,fit_seconds,status,error
1,"{""C"": 0.05, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.96119757718215,0.01657979201991111,PASS,
2,"{""C"": 0.8, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.9611813128629196,0.01631933299358934,PASS,
