window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9645415261346479,0.750777379465481,0.8055603333903177,0.016953243058700294,0.0032221151669211156,0.8811748998664887,0.10855635130041462,0.03883610941394261,0.1474348013379044,0.0001449194856776819
W3,37049,0.9666057090224276,0.7653041892451256,0.8166674344806485,0.016259266040513625,0.003804201077629027,0.8887399463806971,0.10591378984587978,0.03838164804614978,0.14770817772625552,0.0001596418574232774
