candidate_id,parameters_json,w0_tune_roc_auc,fit_seconds,status,error
1,"{""C"": 0.3, ""class_weight"": null, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.9880945183233467,0.043900165997911245,PASS,
2,"{""C"": 3.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.9855640023943906,0.043790791009087116,PASS,
