window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9602247222533946,0.7001975695105088,0.7982958686995072,0.018541601314875228,0.0031051683381524047,0.8978638184245661,0.13176457918259651,0.039822203536332326,0.14682099593927694,0.00010114765788872513
W3,37049,0.9600761956729825,0.72046940911632,0.7952980340971235,0.01762213148468328,0.002329207240278475,0.8934316353887399,0.1309886906529191,0.03949217423216678,0.1467825556795483,0.0002059506007076273
