window,row_count,roc_auc,pr_auc,ks,brier,ece,bad_recall,high_risk_rate,score_mean,score_std,score_psi_vs_w1
W2,37142,0.9866734087825026,0.8886284497543644,0.8985641499480322,0.010320282795343845,0.0028290155776117126,0.9586114819759679,0.10758709816380378,0.03834883650940079,0.16809168614966533,0.00013766015770889594
W3,37049,0.9875728647300513,0.8978409392487526,0.8968921704914987,0.009838965461467,0.0031951242485916127,0.957774798927614,0.1041593565278415,0.037764275695916776,0.16809406424215406,8.67288865499793e-06
