candidate_id,parameters_json,w0_tune_roc_auc,fit_seconds,status,error
1,"{""interactions"": 0, ""learning_rate"": 0.02, ""max_bins"": 128, ""min_samples_leaf"": 10, ""outer_bags"": 4}",0.9879605144757745,3.6023238750058226,PASS,
2,"{""interactions"": 10, ""learning_rate"": 0.04, ""max_bins"": 256, ""min_samples_leaf"": 20, ""outer_bags"": 8}",0.9880248646083817,7.265299875056371,PASS,
